country_code,country_name,year,gdp_usd_bn,gdp_per_capita,gdp_growth_rate,internet_penetration,unemployment_rate,population_mn,rd_expenditure_pct_gdp,ease_of_doing_business_rank,startup_count,total_funding_usd_mn,num_deals,avg_deal_size_usd_mn,num_unicorns,cumulative_unicorns,top_sector,funding_per_startup,pandemic_period,is_partial,startup_density,funding_intensity,unicorn_rate,startup_growth_yoy,funding_growth_yoy,is_pandemic,is_post_pandemic,innovation_score,digital_readiness,investment_efficiency,economic_stability,startup_momentum,funding_momentum,gdp_per_startup,unicorn_pipeline,strong_recovery,high_innovation,funding_per_deal,year_idx,sector_AI/ML,sector_AgriTech,sector_BioTech,sector_CleanTech,sector_CyberSecurity,sector_EV/CleanTech,sector_EdTech,sector_FinTech,sector_HealthTech,sector_Mobility,sector_SaaS,sector_Web3,sector_eCommerce,period_enc,period_during,period_post,period_pre,gdp_usd_bn_scaled,gdp_per_capita_scaled,gdp_growth_rate_scaled,internet_penetration_scaled,unemployment_rate_scaled,population_mn_scaled,rd_expenditure_pct_gdp_scaled,startup_count_scaled,total_funding_usd_mn_scaled,num_deals_scaled,num_unicorns_scaled,startup_density_scaled,funding_intensity_scaled,startup_growth_yoy_scaled,funding_growth_yoy_scaled,innovation_score_scaled,digital_readiness_scaled,investment_efficiency_scaled,economic_stability_scaled,startup_momentum_scaled,funding_momentum_scaled,funding_per_deal_scaled
GB,United Kingdom,2019,2.83,42344,1.42,95.9,3.8,66.8,1.74,8,6900,13000.0,1700,7.65,8,45,FinTech,1.8841,pre,0,103.29,4593.6396,1.1594,7.81,42.86,0,0,0.696,0.6646,0.615385,0.7135,8.5133,23.6367,410085.49,6.5208,0,1,7.6426,4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.19373410904805013,0.1335461146163911,-0.3120125879522238,0.8082181392516419,-0.6830205175107303,-0.43733420216023994,-0.48554990937009906,-0.15860305364240812,-0.16345844383852817,-0.06773625358321572,-0.07018084461215077,-0.21221687416979018,-0.12652943015924412,-0.040207866012574735,0.7961675852112555,0.3652215352890033,0.30265191432907806,-0.37888507251683534,0.1885914590599839,-0.1592562959908403,0.435084820273313,0.20144916819047615
GB,United Kingdom,2020,2.7,40285,-11.03,96.7,4.5,67.1,1.77,8,6600,15000.0,1580,9.49,12,57,HealthTech,2.2727,during,0,98.36,5555.5556,1.8182,-4.35,15.38,1,0,0.7018,0.667,0.8,0.3103,3.9767,24.4767,409028.94,8.6351,0,1,9.4877,5,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True,False,False,-0.21507136848486677,0.042680505039213584,-4.243219631541334,0.8578325124408155,-0.3893384768120133,-0.43666911128165903,-0.46285123295034586,-0.1749688812367864,-0.11502332250851179,-0.1144867353507726,0.20148694098327158,-0.24166085907176077,0.03380492638569606,-1.2286562148528937,0.09664565016854228,0.3951492677653558,0.3152215304108574,0.06655186272437491,-2.7273537919748474,-0.9546979035075313,0.4745292772845294,0.7160643614199952
GB,United Kingdom,2021,3.13,46510,7.54,96.7,4.5,67.3,1.78,8,8100,25200.0,2000,15.0,29,86,FinTech,3.7037,during,0,120.36,8900.838887499998,2.035175,21.654999999999998,52.2625,1,0,0.7025,0.6811,1.150794,0.8756,8.3717,36.8342,386372.05,10.616,0,1,12.5937,6,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,-0.1444942795784733,0.31739561898672697,1.6204361756433872,0.8578325124408155,-0.3893384768120133,-0.436225717362605,-0.45528500747709477,-0.09313974326489505,0.13199579627457175,0.0491399508356765,1.3560750297638167,-0.11026782299805854,0.5914043876295623,1.3129226759030679,1.0355145646231592,0.39876123547801917,0.3890680248913086,0.9129435657875337,1.3608998052721522,-0.184084257817839,1.0548088933751332,1.5823560476000862
GB,United Kingdom,2022,3.07,45294,4.33,97.0,3.7,67.6,1.7,23,8500,21000.0,1900,11.05,10,96,AI/ML,2.4706,post,0,125.74,6840.3909,1.1765,4.94,-30.0,0,1,0.6691,0.6761,0.47619,0.8055,7.415,12.5475,361133.98,11.2928,0,1,11.0468,7,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.15434224547238867,0.26373239351521266,0.6068478535613755,0.8764379023867556,-0.724975094753404,-0.4355606264840241,-0.5158148112631034,-0.07131863980572402,0.030282041481537354,0.010181216029379096,0.0656530481855604,-0.07813625326730776,0.24796420962012136,-0.32070513255630123,-1.0585328582826343,0.22641877604523175,0.36288132472093576,-0.7147331574552217,0.853936109593725,-0.3518308049922028,-0.0856383614990458,1.1509115500624225
GB,United Kingdom,2023,3.08,45295,0.3,97.8,4.2,67.7,1.72,23,8200,15000.0,1750,8.57,7,103,AI/ML,1.8293,post,0,121.12,4870.1299,0.8537,-3.53,-28.57,0,1,0.6742,0.6825,0.466667,0.6656,7.6883,-2.1025,375563.96,12.5594,0,1,8.5665,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.15270091782340275,0.2637765244572123,-0.6656633420742963,0.9260522755759292,-0.5152022085400347,-0.4353389295244971,-0.5006823603166013,-0.08768446740010229,-0.11502332250851179,-0.048256886180067016,-0.13809779101100636,-0.10572879084278516,-0.08044339526491091,-1.148514138697543,-1.0221312437589414,0.2527345408089208,0.39640030093901274,-0.7377101416347416,-0.15782167964182311,-0.30391073460153323,-0.7735684748494277,0.4591332920996152
GB,United Kingdom,2024,3.34,49124,0.8,98.0,4.4,67.9,1.74,23,8000,12500.0,1680,7.44,5,108,AI/ML,1.5625,post,1,117.82,3742.515,0.625,-2.44,-16.67,0,1,0.6766,0.6932,0.4,0.6739,-0.3433,-25.08,417447.82,13.4983,0,1,7.436,9,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.1100263989497695,0.43275390137368275,-0.5077835411269425,0.9384558688732229,-0.431293054054687,-0.4348955356054431,-0.48554990937009906,-0.0985950191296878,-0.17556722417103227,-0.0755280005444752,-0.2739316838087175,-0.12543774625384058,-0.2683968230299,-1.0419838179544554,-0.7192087173030357,0.26511843010948016,0.4524398393036107,-0.898563507621935,-0.09779602095236539,-1.7121611456871604,-1.8525387260104107,0.1438265466950458
ID,Indonesia,2015,0.86,3331,4.79,22.0,6.2,258.2,0.08,109,1100,1062.5,280,2.14,1,2,eCommerce,0.5455,pre,0,4.26,717.4052625000006,0.9091,22.22,25.0,0,0,0.0407,0.0038,0.941176,0.7333,22.22,25.0,781108.08,1.8165,0,0,3.7811,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.5170756558982715,-1.5881343256140248,0.7520972704329411,-3.7749095840982934,0.32388933631344224,-0.013006221625583361,-1.7415433379297773,-0.47500905380038805,-0.45255557427706344,-0.6209502878326388,-0.5455994694041398,-0.8036647088233689,-0.7726290254674264,1.3681425210588887,0.3415292387824761,-3.0160962391512856,-3.1581823801873874,0.4071796815344015,0.3317851990661581,2.2440588478942347,0.49910223484877886,-0.8755583482887322
ID,Indonesia,2016,0.93,3604,5.02,25.4,5.6,262.0,0.2,91,1400,1062.5,330,3.03,2,4,eCommerce,0.7143,pre,0,5.34,1075.2688,1.4286,27.27,66.67,0,0,0.0999,0.0332,1.882351,0.761,24.745,45.835,663811.56,2.8551,0,0,3.21,1,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.5055863623553702,-1.5760865784481337,0.8247219788687237,-3.5640484980443046,0.0721618728573989,-0.004581737163557761,-1.6507486322507645,-0.4586432262060098,-0.45255557427706344,-0.6014709204294901,-0.4776825230052843,-0.7972145052342962,-0.7129795134352339,1.861700429088791,1.402267194867988,-2.7106269697374827,-3.0042045831855955,2.6780358282486225,0.5321117949333828,2.6867890993996895,1.477465641787701,-1.034843339266662
ID,Indonesia,2017,1.02,3876,5.07,32.3,5.5,264.7,0.24,72,1800,3000.0,400,7.5,2,6,eCommerce,1.6667,pre,0,6.8,2941.1765,1.1111,28.57,166.30125,0,0,0.1713,0.0813,0.666666,0.766,26.02,85.9904,566352.03,3.3315,0,0,7.4813,2,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.4908144135144972,-1.5640829622242425,0.8405099589634593,-3.13612452928768,0.0302072956147252,0.0014040807436709124,-1.6204837303577604,-0.43682212274683874,-0.40563405048861007,-0.574199806065082,-0.4776825230052843,-0.7884947855675868,-0.4019657550075234,1.9887549400667854,3.9384478641083205,-2.342206263045835,-2.752288527546609,-0.25515486925001246,0.5682718302884775,2.91034595907076,3.363070343059368,0.15646112923978442
ID,Indonesia,2018,1.04,3894,5.17,39.9,5.3,267.7,0.24,73,2200,4000.0,460,8.7,4,10,eCommerce,1.8182,pre,0,8.22,3846.1538,1.8182,22.22,33.33,0,0,0.2044,0.1314,1.0,0.7759,26.02,88.7671,472512.49,4.5434,0,0,8.6768,3,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.48753175821652545,-1.5632886052682498,0.8720859191529299,-2.664787983990528,-0.05370185887062257,0.008054989529480578,-1.6204837303577604,-0.41500101928766775,-0.3814164898236019,-0.5508245651813035,-0.3418486302075731,-0.7800139623301025,-0.2511220710649781,1.3681425210588887,0.55357500730161,-2.1714117897756173,-2.4898977918394745,0.5491095478975297,0.6398687002915651,2.91034595907076,3.4934577523248977,0.4898969665959656
ID,Indonesia,2019,1.12,4135,5.02,56.0,5.2,270.6,0.24,73,2700,5000.0,530,9.43,4,14,FinTech,1.8519,pre,0,9.98,4464.2857,1.4815,22.73,25.0,0,0,0.2785,0.2378,0.8,0.7748,24.5067,74.8771,414661.24,5.1833,0,0,9.4162,4,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.47440113702463826,-1.5526530482463459,0.8247219788687237,-1.6662987235584044,-0.09565643611329627,0.014484201355763329,-1.6204837303577604,-0.38772463996370393,-0.3571989291585937,-0.5235534508168954,-0.3418486302075731,-0.7695025194442063,-0.1480904337427988,1.4179869830579483,0.3415292387824761,-1.7890592076208403,-1.9326448122139417,0.06655186272437491,0.6319134925134443,2.645005883980382,2.841215481032283,0.6961223602732223
ID,Indonesia,2020,1.06,3869,-2.07,66.5,7.1,273.5,0.24,73,2900,3200.0,560,5.71,3,17,EdTech,1.1034,during,0,10.6,3018.8679,1.0345,7.41,-36.0,1,0,0.3269,0.3063,0.9375,0.4934,17.4533,7.4433,365391.24,5.86,0,0,5.7041,5,False,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,-0.4842491029185536,-1.5643918788182396,-1.4140135985647535,-1.0151100754504976,0.7014805314975067,0.020913413182045957,-1.6204837303577604,-0.37681408823411844,-0.40079053835560846,-0.5118658303750061,-0.4097655766064287,-0.7657996247912202,-0.38901597495596424,-0.07930156169811149,-1.2112669052351919,-1.5393174400595553,-1.5738870198798347,0.39831027128091884,-1.403173297271282,1.40827180240867,-0.3253197870664874,-0.3392161356279739
ID,Indonesia,2021,1.19,4307,3.69,73.7,6.5,275.5,0.24,73,3800,5400.0,780,6.92,5,22,eCommerce,1.4211,during,0,13.79,4537.8151,1.3158,31.03,68.75,1,0,0.36,0.3547,0.925926,0.6895,20.39,19.25,313075.51,5.788,0,0,6.9142,6,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,-0.46291184348173703,-1.5450625262224147,0.40476170834876257,-0.5685807167479328,0.4497530680414637,0.025347352372585733,-1.6204837303577604,-0.32771660545098363,-0.34751190489259043,-0.42615661380115183,-0.2739316838087175,-0.7467476345605334,-0.13583438536005493,2.229181168532837,1.455214997811541,-1.368522966789338,-1.3203997622306263,0.3703846580399484,0.015023289355529486,1.9231890022486975,0.22909553506961872,-0.0017082253103538657
ID,Indonesia,2022,1.32,4789,5.31,78.2,5.9,275.8,0.24,73,4100,4500.0,830,5.42,2,24,FinTech,1.0976,post,0,14.87,3409.0909,0.4878,7.89,-16.67,0,1,0.3808,0.3853,0.444444,0.7595,15.4433,5.36,321872.71,5.8522,0,0,5.4152,7,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,True,False,-0.44157458404492034,-1.5237914121786071,0.9162922634181889,-0.28949986755882984,0.19802560458542073,0.026012443251166723,-1.6204837303577604,-0.3113507778566053,-0.3693077094910978,-0.4066772463980031,-0.4776825230052843,-0.7402974309714606,-0.32397271378343334,-0.03238912687546737,-0.7192087173030357,-1.261195926184488,-1.160137157187945,-0.7913295388227566,0.521263784326854,1.0558409883389819,-0.423146736222996,-0.4197929766252144
ID,Indonesia,2023,1.37,4870,5.05,83.8,5.3,277.5,0.24,73,4300,3800.0,870,4.37,1,25,AI/ML,0.8837,post,0,15.5,2773.7226,0.2326,4.88,-15.56,0,1,0.4066,0.4223,0.263158,0.7723,14.6,12.1733,318530.57,5.8126,0,0,4.3628,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.4333679457999909,-1.5202168058766394,0.8341947669255649,0.05780074476538679,-0.05370185887062257,0.02978129156312551,-1.6204837303577604,-0.3004402261270198,-0.38626000195660354,-0.39109375247548417,-0.5455994694041398,-0.7365348122111683,-0.4298773536371759,-0.32656918690913184,-0.6909529186168125,-1.1280691162034726,-0.9663555759271863,-1.2287343013942595,0.6138334748358966,0.9079778512718332,-0.10320992794380437,-0.7133169207771549
ID,Indonesia,2024,1.43,5110,5.1,86.0,5.1,278.8,0.25,73,4500,3500.0,900,3.89,1,26,eCommerce,0.7778,post,1,16.14,2447.5524,0.2222,4.65,-7.89,0,1,0.4174,0.4379,0.285714,0.7807,5.8067,-13.3733,317707.18,5.7765,0,0,3.8846,9,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,-0.42351997990607554,-1.5096253797967354,0.8499827470203003,0.19424027103561506,-0.13761101335597034,0.03266335203697639,-1.6129175048845092,-0.2895296743974343,-0.393525270156106,-0.37940613203359497,-0.5455994694041398,-0.7327124693435697,-0.484244147765909,-0.34904806192831545,-0.4957078952624599,-1.0723416143509545,-0.8846530713956232,-1.174311445660431,0.6745823342324553,-0.6338280578619939,-1.302819172566116,-0.8466912557196274
IL,Israel,2015,0.3,35728,2.5,79.9,5.3,8.4,4.27,53,2300,4900.0,860,5.7,3,8,CyberSecurity,2.1304,pre,0,273.81,16333.3333,1.3043,6.9,6.12,0,0,0.7168,0.6811,0.612245,0.6946,6.9,6.12,130378.1,3.4767,0,1,5.6911,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,True,-0.6089900042414818,-0.1584241976529661,0.02900778209406051,-0.18406932453183522,-0.05370185887062257,-0.5668052265240014,1.4287051353624225,-0.409545743422875,-0.3596206852250945,-0.3949896259561139,-0.4097655766064287,0.8061986036160145,1.8302695371353943,-0.1291460236971709,-0.13907389562823813,0.47254857589385324,0.3890680248913086,-0.38646122817405365,0.05190652541772597,-0.4421302424279687,-0.38745889416522866,-0.3428419540182965
IL,Israel,2016,0.32,37232,4.0,80.4,4.8,8.5,4.35,54,2500,5200.0,900,5.78,4,12,CyberSecurity,2.08,pre,0,294.12,16250.0,1.6,8.7,6.12,0,0,0.7229,0.692,0.769231,0.7575,7.8,6.12,127948.82,4.7981,0,1,5.7714,1,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,True,-0.60570734894351,-0.09205126088556687,0.502647184936122,-0.15306034128860155,-0.2634747450839918,-0.5665835295644744,1.4892349391484312,-0.3986351916932894,-0.35235541702559203,-0.37940613203359497,-0.3418486302075731,0.9274982655549641,1.8163793523019303,0.04677560688774463,-0.13907389562823813,0.5040242945327755,0.44615503126272077,-0.007687224351089232,0.5067997701848161,-0.28432540030721276,-0.38745889416522866,-0.3204455527303823
IL,Israel,2017,0.35,40077,3.5,80.9,4.2,8.7,4.82,52,2700,5400.0,940,5.74,5,17,CyberSecurity,2.0,pre,0,310.34,15428.5714,1.8519,8.0,3.85,0,0,0.7628,0.7269,0.925926,0.763,7.8667,5.3633,129581.64,6.294,0,1,5.7386,2,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,True,-0.6007833659965522,0.03350126910329667,0.34476738398876816,-0.1220513580453679,-0.5152022085400347,-0.5661401356454205,1.8448475363912322,-0.38772463996370393,-0.34751190489259043,-0.363822638111076,-0.2739316838087175,1.0243707676056661,1.679461756556968,-0.021638360561944715,-0.19685827672528905,0.7099064541545788,0.6289381984519229,0.3703846580399484,0.5465758090754207,-0.27263030811893,-0.4229917758561662,-0.32959377143827245
IL,Israel,2018,0.37,41798,3.65,80.2,4.0,8.9,4.95,49,2900,6500.0,980,6.63,5,22,CyberSecurity,2.2414,pre,0,325.84,17567.5676,1.7241,7.41,20.37,0,0,0.7747,0.733,0.769231,0.7745,8.0367,10.1133,127542.23,7.5836,0,1,6.6259,3,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,False,True,-0.5975007106985805,0.1094506202846092,0.39213132427297426,-0.1654639345858952,-0.5991113630253826,-0.5656967417263665,1.943208467543496,-0.37681408823411844,-0.3208725881610814,-0.34823914418855706,-0.2739316838087175,1.11694313393032,2.0359945300830056,-0.07930156169811149,0.22366946588408593,0.7713099052698534,0.6608859726597777,-0.007687224351089232,0.6297438903921381,-0.2428227268294539,-0.19994276299512082,-0.08211772084342554
IL,Israel,2019,0.4,44165,3.79,81.6,3.8,9.1,4.94,35,3100,8300.0,1020,8.14,6,28,AI/ML,2.6774,pre,0,340.66,20750.0,1.9355,6.9,27.69,0,0,0.8076,0.7469,0.722891,0.7856,7.4367,17.3033,128990.65,9.0293,0,1,8.1293,4,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,True,-0.5925767277516227,0.21390855999766367,0.4363376685382334,-0.07863878150484148,-0.6830205175107303,-0.5652533478073125,1.935642242070245,-0.3659035365045329,-0.27728097896406667,-0.3326556502660381,-0.20601473740986193,1.2054542609581507,2.566449633337105,-0.1291460236971709,0.4100050031662061,0.9410723877650241,0.7336849991334141,-0.11949584000570936,0.7100191688804481,-0.3480259549099579,0.13768300594612462,0.33719423054200576
IL,Israel,2020,0.4,43650,-1.93,85.0,4.3,9.2,5.44,35,3000,9900.0,980,10.1,8,36,HealthTech,3.3,during,0,326.09,24750.0,2.6667,-3.23,19.28,1,0,0.8592,0.795,0.808081,0.5943,3.6933,22.4467,133288.9,11.996,0,1,10.0917,5,False,False,False,False,False,False,False,False,True,False,False,False,False,1,True,False,False,-0.5925767277516227,0.1911811248678694,-1.3698072542994943,0.13222230454914774,-0.4732476312973611,-0.5650316508477856,2.313953515732799,-0.37135881236932566,-0.23853288190005356,-0.34823914418855706,-0.07018084461215077,1.1184362366129756,3.2331787720350387,-1.1191938669333907,0.19592278068770466,1.207326007727055,0.9856010547724003,0.08604960599379624,-0.673463783805472,-1.0043888949042228,0.37920517284075633,0.8845254620165098
IL,Israel,2021,0.49,52197,8.68,87.0,5.1,9.4,5.56,35,3600,15237.5,1200,20.83,23,59,CyberSecurity,6.9444,during,0,382.98,35540.86535,2.7441625,20.0,58.4075,1,0,0.877,0.8333,1.509434,0.8897,7.89,35.1258,136073.31,16.3843,0,1,12.6873,6,False,False,False,False,True,False,False,False,False,False,False,False,False,1,True,False,False,-0.5778047789107497,0.5683682861384552,1.9804021218033536,0.2562582375220824,-0.13761101335597034,-0.5645882569287316,2.404748221411811,-0.3386271571805691,-0.10927165185057235,-0.26252992761470273,0.948573351370683,1.4582066830781086,5.031824862187757,1.1511725100041594,1.19193968437707,1.2991731867062053,1.1861911780774559,1.7782660068400347,1.462871104973519,-0.26854491609513714,0.9745863810442257,1.608461940010407
IL,Israel,2022,0.53,56042,6.46,90.0,3.8,9.5,5.63,35,3700,15000.0,1150,13.04,7,66,AI/ML,4.0541,post,0,389.47,28301.8868,1.8919,2.78,-40.0,0,1,0.8958,0.8652,0.466667,0.8669,6.5167,12.5625,143204.54,17.833,0,1,13.0321,7,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.5712394683148061,0.7380517581269193,1.279415805597103,0.4423121369814843,-0.6830205175107303,-0.5643665599692046,2.457711799724569,-0.33317188131577635,-0.11502332250851179,-0.28200929501785144,-0.13809779101100636,1.4969676287198508,3.8252153787641783,-0.5318110892582001,-1.3130896032035635,1.396180319560589,1.3532623251644338,-0.7377101416347416,1.297981343754287,-0.5093375713000641,-0.08493399619527406,1.7046298000860332
IL,Israel,2023,0.52,53633,-1.97,90.4,4.2,9.7,5.63,35,3400,8200.0,1000,8.2,3,69,AI/ML,2.4118,post,0,350.52,15769.2308,0.8824,-8.11,-43.7525,0,1,0.8977,0.8626,0.365854,0.5965,4.89,-8.4483,152896.21,20.2882,0,1,8.1918,8,True,False,False,False,False,False,False,False,False,False,False,False,False,2,False,True,False,-0.572880795963792,0.6317403188498816,-1.3824376383752828,0.4671193235760716,-0.5152022085400347,-0.5639231660501506,2.457711799724569,-0.3495377089101546,-0.2797027350305675,-0.34044739722729755,-0.4097655766064287,1.2643422307620915,1.7362436436448065,-1.5961369542969397,-1.408612021735142,1.405984231923532,1.3396452410758402,-0.9809505812115479,-0.6575533682492305,-0.7945610564976574,-1.0715525644944006,0.3546260497262478
IL,Israel,2024,0.54,55380,1.0,91.5,4.5,9.8,5.65,35,3300,7500.0,960,7.81,4,73,CyberSecurity,2.2727,post,1,336.73,13888.8889,1.2121,-2.94,-8.54,0,1,0.9042,0.8747,0.533333,0.6766,-2.7567,-30.7642,163586.79,22.1145,0,1,7.8044,9,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,True,False,-0.5695981406658202,0.7088370745231837,-0.444631620748001,0.5353390867111854,-0.3893384768120133,-0.5637014690906236,2.4728442506710713,-0.3549929847749474,-0.2966550274960732,-0.3560308911498165,-0.3418486302075731,1.1819826867868028,1.4228239597836476,-1.0908509375613764,-0.5122540836823203,1.4395239321125473,1.4030170554881423,-0.576859188435974,-0.07826960186061484,-2.1353235967696413,-2.119455609990359,0.24657666169464199
IN,India,2015,2.1,1606,8.0,26.0,3.5,1310.2,0.63,130,4200,5000.0,940,5.32,4,8,eCommerce,1.1905,pre,0,3.21,2380.9524,0.9524,14.29,-18.75,0,0,0.0579,0.0559,0.8,0.9241,14.29,-18.75,499880.98,1.9043,0,0,5.3135,0,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.3135510274240205,-1.6642602005633358,1.7656855925149524,-3.5268377181524238,-0.8088842492387518,2.3192457925983394,-1.3254009369009685,-0.3058955019918126,-0.3571989291585937,-0.363822638111076,-0.3418486302075731,-0.8099357400905228,-0.4953451879252296,0.5931100040931215,-0.772156520246589,-2.9273450324972754,-2.8853169644121035,0.06655186272437491,1.71165214821657,0.853622850096906,-1.555296567818744,-0.4481580328018128
IN,India,2016,2.29,1733,8.26,29.5,3.5,1324.5,0.65,130,4800,4400.0,1050,4.19,2,10,eCommerce,0.9167,pre,0,3.62,1921.3974,0.4167,14.29,-12.0,0,0,0.0755,0.0803,0.454545,0.932,14.29,-15.375,476983.96,2.0829,0,0,4.1865,1,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,True,-0.2823658020932885,-1.6586555709293864,1.8477830890075764,-3.3097748354497885,-0.8088842492387518,2.350948457810699,-1.3102684859544662,-0.27316384680305605,-0.3717294655575986,-0.32096802982414885,-0.4776825230052843,-0.8074870516909675,-0.5719448652588118,0.5931100040931215,-0.6003307174249618,-2.8365298442931715,-2.757525867580684,-0.7669579629330865,1.7687850040776196,0.853622850096906,-1.3968143744701065,-0.7624885963320649
IN,India,2017,2.65,1981,6.8,34.4,3.5,1338.7,0.67,100,5500,13500.0,1160,11.64,1,11,FinTech,2.4545,pre,0,4.11,5094.3396,0.1818,14.58,102.1275,0,0,0.1576,0.1142,0.074074,0.8876,14.3867,23.7925,481730.59,1.9996,0,0,11.6279,2,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.22327800672979628,-1.6477110973134854,1.3867740702413036,-3.0058867996660985,-0.8088842492387518,2.3824294260635313,-1.2951360350079641,-0.23497691574950674,-0.15134966350602408,-0.2781134215372217,-0.5455994694041398,-0.8045605704329623,-0.04307161022273035,0.6214529334651357,2.304861773171372,-2.4128976311365293,-2.5799800404255566,-1.6849539881106637,1.4476838901243785,0.870578103689214,0.4424008278951553,1.3129856321098312
IN,India,2018,2.7,1996,6.45,40.9,5.3,1352.6,0.65,77,7200,10600.0,1350,7.85,6,17,FinTech,1.4722,pre,0,5.32,3925.9259,0.8333,30.91,-21.48,0,0,0.2307,0.1559,0.566038,0.8149,19.9267,22.8825,374947.92,2.3608,0,0,7.846,3,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,True,-0.21507136848486677,-1.6470491331834916,1.2762582095781558,-2.602770017504061,-0.05370185887062257,2.4132453034377823,-1.3102684859544662,-0.14223722604802985,-0.22158058943454784,-0.20409182540525664,-0.20601473740986193,-0.7973339534489087,-0.23782547518369673,2.217453059827176,-0.8416505116100026,-2.0357050028569854,-2.3615829610046477,-0.4979489429680335,0.9219169760613026,1.8419545762992016,0.39966933279967076,0.2581792805436734
IN,India,2019,2.87,2100,3.87,50.0,5.3,1366.4,0.65,63,8900,14500.0,1490,9.73,7,24,EdTech,1.6292,pre,0,6.51,5052.2648,0.7865,23.61,36.79,0,0,0.2997,0.216,0.482759,0.7363,23.0333,39.1458,322435.68,2.6963,0,0,9.725,4,False,False,False,False,False,False,True,False,False,False,False,False,False,0,False,False,True,-0.18716879845210654,-1.642459515215533,0.46159843668981004,-2.0384065224772083,-0.05370185887062257,2.4438394838525075,-1.3102684859544662,-0.04949753634655298,-0.1271321028410159,-0.14954959667644027,-0.13809779101100636,-0.7902267846794676,-0.05008473401395235,1.503993113566129,0.6416516410442515,-1.6796681854658972,-2.046818824956767,-0.6988835502857095,0.3534812202792149,2.386661823557358,1.1633562824550474,0.7822494924987251
IN,India,2020,2.67,1931,-6.6,54.4,7.1,1380.0,0.65,63,9500,10300.0,1220,8.44,12,36,EdTech,1.0842,during,0,6.88,3857.6779,1.2632,6.74,-28.97,1,0,0.32,0.2446,1.165048,0.3555,20.42,-4.5533,281023.05,3.7891,0,0,8.4357,5,False,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,-0.2199953514318245,-1.6499176444134656,-2.844404595147779,-1.7655274699367522,0.7014805314975067,2.4739902703481778,-1.3102684859544662,-0.01676588115779644,-0.2288458576340503,-0.2547381806534433,0.20148694098327158,-0.788016992709137,-0.24920120774816087,-0.14478350197138565,-1.0323135135557786,-1.5749211217986643,-1.8970308999822345,0.9473354520098244,-2.4004670723647923,1.9284491636527228,-0.8886523739483435,0.4226519809108338
IN,India,2021,3.18,2277,8.68,61.0,5.8,1393.4,0.64,63,13500,23250.0,2100,20.0,44,80,FinTech,3.1111,during,0,9.69,9065.833362500001,2.5575125,42.11,102.1275,1,0,0.3497,0.2882,1.892473,0.8655,24.1533,36.6492,235538.11,5.9255,0,0,11.0662,6,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,-0.1362876413335438,-1.6346483384816037,1.9804021218033536,-1.356208891126068,0.15607102734274667,2.5036976629247945,-1.3178347114277171,0.20144515343391386,0.08477155297780578,0.08809868564197391,2.3748292257466503,-0.7712345185560869,0.6189060436812297,3.3120765390222062,2.304861773171372,-1.4216704917042393,-1.668682874496584,2.7024580726952356,1.287856533854861,2.5830411826409656,1.0461217212952818,1.1563223867372114
